1313722709347139584,2957597029297029120,661061081069780992,904100270894481408,932337550561902592,7520577427098042368,8691311522586034176,
9118821967250587648,7241954583549837312,8931072716061016064,9077044158937432064,4271217574257098752,4639071472936026112,2388918573050363904,
7534958163016024064,7023106492077178880,2008673139671695360,5291782076725460992,3754335143699939328,7147968248003166208,7707866309333090304,
4343448070793461760,6489071624292139008,4326463541017051136,194764689425563648,7452782798554791936,6996457628754771968,3567110935082434560,
8692054435964125184,4376426822556975104,8065317578177773568,9183209535676874752,2313276712839806976,898134247787724800,4714017922106785792,
2773295837982228480,5981205171902873600,3134196197493833728,1108013610027712512,6549620655891939328,7368075877290082304,2088445207937810432,
1479006996656029696,4718773520350314496,3551598397972545536,5058149535293898752,6271088930074918912,3680298892588482560,4468252252682846208,
529460830694014976,1487168246267248640,1565431518292082688,2956962873080807424,3557595336253898752,8738168417489518592,5149073898460938240,
7019653102147993600,5548184090924023808,5920597372265562112,1646213260355043328,1891369705847914496,3128962904397709312,1290114407992393728,
7611277842080333824,3506025191484424192,2361205614400503808,8971982975340118016,6689900240603971584,2499336104851800064,2067256351855214592,
6117511641283166208,655111460443127808,7847671729655644160,1579380287874269184,6702485242105561088,8096397512014823424,8446681502644699136,
1642697936997449728,7507015359191318528,6202872578692874240,4794720151440195584,240523408436101120,5645799828454637568,8678031921793466368,
5207334885018042368,3316544179416334336,4593418156717899776,4831012071040614400,3389706215704494080,562671557936152576,7559581176164253696,
7826669416887615488,6962694564423401472,7722559821949435904,3670294891553882112,6178459005329866752,6838421519664676864,959181216420986880,
6219647153287987200,1005708515534176256,314262799997992960,2525482444115673088,6819208833869545472,7869549197844807680,1124348109388775424,
5007546840497782784,1276292924060991488,6207471964680880128,4089050818479652864,3339335861459222528,1730816462454521856,2131932808371765248,
5751692045274054656,8534089404287811584,97738427566391296,7447114300717531136,1713389903233941504,8694267525237571584,5610379984783802368,
7573959545555255296,1755952762849329152,2469929443028631552,9032741721603047424,7214633785478873088,4103786048113344512,8444959465572139008,
209464455514292224,2343367863600939008,4791291350198779904,4276594143167250432,4171734831622782976,2339534162907627520,4567071594668621824,
9038572547729260544,7615797174172909568,5264534645285847040,7490922305711767552,3394265722921156608,6051760983381114880,5433584794279608320,
3579229086523850752,7252072229419089920,2515786555444953088,1684251427758669824,1663905974403989504,6998384814940225536,4100610546863177728,
8538901331027427328,1965242804036698112,8336268424724348928,1619600058146095104,4909451806091771904,8116073629076160512,2079371239121485824,
4966045838531887104,2722702927121612800,6917788074298572800,3862816534309109760,8006296717416726528,4321920706863431680,513573342939185152,
4780892899367714816,2016479869797400576,6532023766858334208,9082586131333120000,591926306766061568,5283565988971806720,2531380696933466112,
7328618266144800768,3020542880281264128,4231049579816026112,3554745483719081984,2621412557306462208,555967792591929344,1063366969719259136,
4236825473310523392,558845480809791488,2535278384049553408,4324360420086251520,7202149165952925696,1284661169621041152,7331003514887340032,
202668069200330752,8645492631083679744,3137479966279598080,8434860348191801344,1588955964705341440,6200557256312881152,3616373114750894080,
7657802130421448704,4905648440752472064,8365913568901595136,1730511107459645440,3878970198367141888,4001287607077044224,7405967869776756736,
4101507658157129728,8128446553682608128,7004021770537664512,35642005149188096,399678781708566528,4712437262472708096,8989671712249348096,
4381399677426204672,6145557236560166912,2341269024752533504,3895858044134752256,637350748471951360,7294586963925925888,6613175211116199936,
3495029950652612608,6491040892567158784,3082141838111408128,7918302917809930240,8381452283837153280,2807870058427056128,6342850115534848000,
4293348896488292352,9173590277812649984,5453676732894674944,6089385523959300096,7542519925387034624,4672832102020939776,2089522858182049792,
2829520816767500288,3838872246252732416,4007616494790770688,4561096758288973824,4375875176957476864,1484357623963713536,8971586201966346240,
1225915122342428672,6577567922187665408,5123954013431136256,4259841391300968448,1905617074441420800,5967321230557052928,3367398864238673920,
4548269898589011968,6564023051329994752,8882539306443341824,3949089044167655424,1476595320979718144,4289925038754234368,7675583861962571776,
3115398783496617984,9177390396156674048,1121868989841014784,8840936522342465536,3712202137296437248,1349186473353543680,5034011600047046656,
5553586313673834496,2457588623302721536,6367507157708963840,6700814328028725248,3843507886059683840,6165524861641818112,2732447825664147456,
2623696878612512768,6901664578090827776,7143089203809615872,850376423364362240,451057319397031936,355196870575783936,2402652985109774336,
2799881062774210560,4465131087063941120,1403310736389701632,6773828316794191872,8044092373786951680,2713997505153990656,2344178774901260288,
4718337894702383104,8317886604647596032,382540019656556544,2827158374301302784,1728284699492614144,3579519572341948416,1964896651147476992,
5679610785966325760,2473846912764084224,4765363251108118528,7176617827351134208,6009004102913097728,1622510602863771648,8817064806348488704,
5192262594940895232,9071091583373279232,6621565970894815232,201354401913241600,4855082914603335680,6396555060913897472,5717205931788337152,
2326541852477489152,5845104607549718528,6103054639630909440,4938105031866974208,3424984746361356288,2992091891631128576,6338029061989728256,
6873356319793872896,2459596902765690880,2888636385852391424,4455254852716462080,2985512607324045312,3159588628263337984,3807155832622153728,
6147014690762391552,2645903186677727232,6992761109316894720,6266269315343843328,6861292272055484416,3729105732709122048,1204843982723481600,
3723903741334650880,7358155718312067072,1485082927975890944,1416695430737035264,6978793360274227200,72072600653660160,4398367048808267776,
7888465509421678592,5604191396471767040,8697634002208555008,3927710311875870720,4693999500446924800,5172921541163220992,3055715106202583040,
279793423999827968,1877418251911168000,6659596497551622144,9144457914075840512,67589028458790912,4333490799003041792,185413214182309888,
2458308421166825472,2211941804213796864,3327450703403679744,52664266213294080,2630802914888646656,3812722539734499328,7320341593582469120,
6667164105373122560,7005672335059451904,2203678566309167104,1903074084435001344,8892693206131539968,397380583363182592,7603085269272625152,
3845418506556276736,3551559206395969536,2454236598896689152,4588249640318533632,3656546460721217536,7783672434862850048,9082520057556238336,
4490343189336555520,6449128029007380480,7437085019505426432,1289114578260590592,110466129356390400,6984522262531538944,4870474681527828480,
3472044793217941504,5823466253074825216,7510670174496751616,1364603284232339456,2080380036745003008,23621495494279168,5345240078664859648,
6131270148109107200,4470021680424550400,5540941813990293504,4303980778791895040,2937001243773501440,8947185689598885888,3328772831776342016,
5036971627082940416,4359357458586533888,531468727904894976,712007746911731712,981354221309788160,6827167090441453568,5910809021538893824,
8081947051597758464,6568936103074594816,2054449884659974144,4075988079175794688,5017202313526247424,8527217061477220352,4132912270046920704,
3694219628919128064,3167269236674396160,8670810071724195840,9066822506140139520,7743531631859728384,5837496816014196736,2084816334234845184,
1597126968187289600,486040467973079040,8504567388233007104,8521310257379540992,4622060206988197888,6952999843983785984,542581380257677312,
4408337098126393344,7965607399845265408,2714400622194458624,1179447123842695168,4571520914499305472,8975608786731401216,8541496427577081856,
6570253751796367360,5250225197235044352,2372640294811205632,7505800982958178304,1403299543704928256,8734017146914340864,5809787752899674112,
6332883712643956736,1223980329769893888,6473667139969482752,2792481620102217728,8730429260084281344,8373136638741577728,1161293894810337280,
1819045574729531392,4458080997031804928,8285164863727075328,846895833407291392,3724821610205544448,4384803439008284672,3351829753819561984,
4458487928003231744,5327002672568467456,3294771568558735360,8401696955784232960,1769649168743137280,7162178228906360832,986699557217763328,
1353426748535996416,3059739142666584064,2612654521989464064,2089109270011314176,6861545254219153408,2242272416581550080,4987077271178182656,
4959771926399549440,2650112928937672704,4076451158254682112,7533151966059298816,1135365563791441920,3768687842071412736,8443407908636459008,
9193335780070653952,8244874703236235264,4735388283507310592,5392911033079693312,5936547527888207872,823123730589810688,2953645152578568192,
7241469273720225792,7894630990809661440,7493790643785826304,1566379400394440704,1699743885896450048,5858964802021359616,3357122794205741056,
2636202809766182912,6866199774702338048,6614866229934948352,5242725355407540224,8230486146182807552,1512326519714742272,1417579103078318080,
1202742438045679616,4038516615527006208,4183926040457904128,5121793219679485952,8597805037965541376,7230080158617567232,4605190812400091136,
1889890901363261440,3983292849453006848,7879543234555281408,7091044508103606272,7291945958470844416,1939750248989589504,1865530796048121856,
1543739914812653568,6158548258500116480,6031530398926766080,1343104559144239104,6194986404557094912,3052106436025778176,7350080106053763072,
2166171875338616832,2241734678086156288,6885698251916312576,5754669063200571392,1469091042450997248,2044714340556210176,3659726935543513088,
1424835080957722624,8404518255376465920,3613995442330664960,1553524417248624640,1033841388841598976,1810353020483928064,688872196902223872,
985336794159513600,1174370571283070976,7889941719746084864,610190367429492736,1880575289096929280,2129662531608772608,591818636230918144,
479932736715358208,3452268088022532096,6518418276832247808,8004971445128003584,5926228430872903680,1257836496107339776,5496901970956386304,
56552457156689920,1194060977700601856,7298502118674006016,3278576561145511936,1497775097501450240,8221001681572200448,6330855302669271040,
9152085617079746560,2325877270712942592,1236662148424269824,3998620793163481088,8169084748258344960,2207825967118811136,5710649402217988096,
7331091681975992320,2118500817844568064,989246442759520256,1239097339046526976,5989817036597886976,5054802858122149888,2320153771524489216,
815095826828230656,4757686048606126080,5167283614903173120,410310449263804416,2378354637129383936,3882325409638907904,2100777570873114624,
4163565872545267712,4475264138980884480,2606954791150026752,1023009876458078208,9187016375644717056,5882564036700143616,1689317105461100544,
7073750478688878592,3353736637694607360,7029203962658029568,4812536861194977280,698439674640728064,8732446275510730752,724020426841260032,
7164826282402775040,4308995913319186432,8930769418355474432,1661588573259825152,8916420972001624064,2417521500463562752,8017840236593676288,
5614350931157057536,1249770684964405248,7738885619706757120,6780870134719315968,7233246520177328128,5319094877567320064,65114968382504960,
7719680054967402496,5294766670974287872,6213928322728984576,414208127789957120,6171024910861729792,8826702128845160448,4338677122336817152,
4640352249363562496,3261223085088440320,1114938750871273472,2459379998327308288,3613807352827871232,6770668049793024000,4121574329479593984,
2920414750091247616,5092609780191592448,930070933111046144,3008143210913464320,7738343341430931456,8352595742900092928,712262331098202112,
81081041153949696,2091608996812161024,4119349759758565376,5371127633264246784,5844042633936109568,5794105994078322688,6491142021867110400,
4823142028801998848,2162976595764051968,4812019124362280960,7868027611190919168,8915505194779803648,5934156455170015232,272247479993368576,
8412094246974128128,8501228390462783488,6318805462682697728,2369619970729443328,2621756262064324608,3429012734195269632,5461136923584102400,
6163457891450748928,1932827113895755776,681359066445905920,7046866843864137728,3818508650956193792,3664029638075613184,7767744449861386240,
664366303217188864,8519193757625614336,4802211862894608384,3596522261240086528,343413043683655680,4146700734269751296,2676749740581847040,
1641483762627772416,4388642078913986560,6052122434943844352,3825367803922219008,66528893091184640,6774705662648647680,4526274013856530432,
1223485815825367040,6493486064693411840,2249322755721789440,3908492386220638208,7213105902402928640,4198985325374078976,5856602874951237632,
8482589525183299584,2558740038040944640,6807371075073081344,2972716383625805824,7736984851865141248,7067649902846672896,8834113575950745600,
6051211094423240704,6221687275638489088,8790062664786116608,2053920207818194944,5019329151266455552,4763380101498798080,7220690333611327488,
4214006135973216256,3681381593714262016,2945121734145081344,3085774233687556096,6518007665073848320,4249584661505769472,2895776309420490752,
9050750923202101248,852687317633073152,5176163751845429248,3376137284440031232,5477045181800775680,3946501605544689664,1777276987711160320,
5283971163301609472,1427528102761725952,4354037089323450368,2584836624403660800,4791786388129316864,4695901376390103040,4302757413192204288,
4514554482624823296,4080688530039242752,6300947890609061888,6979795427683991552,3248853343052759040,520670742036086784,6096185200218210304,
8231210492417277952,110100451545841664,4597326370798829568,5507974839027105792,8968407509555478528,3786402585007620096,1166343303176650752,
4783391509477064704,6654596854971367424,7363942984879964160,1367456100294590464,5993430839260610560,8938716976163848192,2832981722889453568,
2062217479043678208,37458200789778432,8316292209708105728,531353051550711808,3412167803740880896,2604639159532388352,4726402305685979136,
7170542574636105728,7309338617514557440,2500055619248062464,849390170024181760,245456225620197376,1925073989256871936,6110849580071387136,
5521380200757067776,8802930064682385408,5263126239610142720,8676237149449748480,7533158576013967360,5162805862388989952,2500963304751497216,
